Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Edged Dallas-Fort Worth DFW01 Campus,texas,32.81716987736483,-96.9187574324709,50.0,1.22,https://www.edged.us/dallas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/edged-dallas-fort-worth-dfw01/,Hyperscale,P3,False,1,394200.0
Yondr Lancaster,texas,32.59021987548144,-96.83828908465728,550.0,1.22,https://www.yondrgroup.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/yondr-lancaster/,Hyperscale,P1,False,5,4336200.0
LightEdge - Dallas,texas,32.99997937812719,-96.9975238174298,1.0,1.91,https://lightedge.com/data-centers/lewisville-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/lightedge-dallas/,Small,P4,False,1,7884.0
Mobius Partners - Farmers Branch,texas,32.94838238646067,-96.83694771432783,1.0,1.91,https://www.negma.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/irving-location/,Small,P4,False,1,7884.0
Project Annie,texas,33.64728136711334,-95.61358402834004,75.0,1.22,https://www.solunacomputing.com/projects/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/project-annie/,Hyperscale,P1,False,5,591300.0
4099 Hereford Street,texas,32.2681019,-97.7988681,1.0,1.91,https://www.frasiercole.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/4099-hereford-street/,Small,P4,False,1,7884.0
PowerHouse Irving Campus,texas,32.8882476,-96.9400366,200.0,1.22,https://www.powerhousedata.com/data-center/powerhouse-irving?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving/,Hyperscale,P1,False,5,1576800.0
Black Mountain Fort Worth,texas,32.64175079711845,-97.26438316478874,1.0,1.91,https://www.blackmtn.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/black-mountain-power-llc/,Small,P4,False,1,7884.0
NocRoom Dallas Colocation and VPS,texas,32.8089841,-96.8741868,1.0,1.91,http://nocroom.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/nocroom-dallas-colocation-and-vps/,Small,P4,False,1,7884.0
LOGIX Fort Worth,texas,32.7516829,-97.3319447,1.0,1.91,https://logix.com/quote/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/alpheus-fort-worth/,Small,P4,False,1,7884.0
608 Young Street,texas,32.7755036,-96.8056587,1.0,1.91,,https://www.datacentermap.com/usa/texas/dallas/608-young-street/,Small,P4,False,1,7884.0
ATOS Dallas Data Center,texas,32.7872467,-96.7941751,1.0,1.91,http://www.nimbix.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/nimbix-dallas/,Small,P4,False,1,7884.0
Eonix Communications Dallas,texas,32.88311910874472,-96.89855575561523,1.0,1.91,https://eonix.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/eonix-dallas/,Small,P4,False,1,7884.0
Project Patriot,texas,32.42324569132745,-97.83029982031069,50.0,1.22,https://www.bilateralenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/project-patriot/,Hyperscale,P3,False,1,394200.0
LOGIX Dallas #2,texas,32.781369,-96.780859,1.0,1.91,https://logix.com/quote/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/alpheus-dallas2/,Small,P4,False,1,7884.0
LOGIX Dallas #1,texas,32.786935,-96.794059,1.0,1.91,https://logix.com/quote/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/alpheus-dallas1/,Small,P4,False,1,7884.0
Synoptek - Dallas Data Center,texas,32.786935,-96.794059,1.0,1.91,https://synoptek.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/earthlink-dallas/,Small,P4,False,1,7884.0
TPx Dallas Data Center,texas,32.7856117,-96.7981774,1.0,1.91,https://www.tpx.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/tpx-dallas-data-center/,Small,P4,False,1,7884.0
IBM DAL02/06,texas,32.7915195,-96.8154131,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/the-planet-dallas/,Hyperscale,P3,False,1,394200.0
IBM DAL07,texas,33.0088967,-96.6891215,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/the-planet-1700-summit/,Hyperscale,P3,False,1,394200.0
IBM DAL01,texas,32.8009575,-96.819492,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-dal01/,Hyperscale,P3,False,1,394200.0
PowerHouse Irving - Building A,texas,32.887649,-96.937772,67.0,1.22,https://www.powerhousedata.com/data-center/powerhouse-irving?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-a/,Hyperscale,P1,False,5,528228.0
PowerHouse Irving - Building C,texas,32.88885,-96.940325,67.0,1.22,https://www.powerhousedata.com/data-center/powerhouse-irving?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-c/,Hyperscale,P1,False,5,528228.0
ACS Fort Worth Campus,texas,32.907982,-97.396011,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-campus/,Small,P4,False,1,7884.0
PowerHouse Irving - Building B,texas,32.888069,-96.939188,67.0,1.22,https://www.powerhousedata.com/data-center/powerhouse-irving?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/powerhouse-irving-building-b/,Hyperscale,P1,False,5,528228.0
IBM DAL04,texas,32.7782978,-96.7984238,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-dal04/,Hyperscale,P3,False,1,394200.0
STACK Infrastructure,texas,32.799962,-96.820615,1.0,1.91,https://www.stackinfra.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infomart/,Small,P4,False,1,7884.0
ACS Fort Worth - Building D,texas,32.90761,-97.394428,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-d/,Small,P4,False,1,7884.0
IBM DAL05,texas,32.9339411,-96.8279494,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-headquarters/,Hyperscale,P3,False,1,394200.0
ACS Fort Worth - Building B,texas,32.907508,-97.397576,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-b/,Small,P4,False,1,7884.0
ACS Fort Worth - Building E,texas,32.906384,-97.394432,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-e/,Small,P4,False,1,7884.0
ACS Fort Worth - Building A,texas,32.909763,-97.398128,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-a/,Small,P4,False,1,7884.0
ACS Fort Worth - Building C,texas,32.906238,-97.397555,1.0,1.91,https://www.grupoacs.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/acs-fort-worth-building-c/,Small,P4,False,1,7884.0
Data Canopy - Dallas,texas,32.7860954,-96.8005158,1.0,1.91,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/hosting-dallas/,Small,P4,False,1,7884.0
IREN Childress,texas,34.3889291861609,-100.0462617347721,750.0,1.22,https://iren.com/childress?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/iren-childress/,Hyperscale,P1,False,5,5913000.0
IREN Horizon 1,texas,34.3850668,-100.0502603,75.0,1.22,https://iren.com/childress?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/iren-horizon-1/,Hyperscale,P1,False,5,591300.0
DataNovaX Pioneer Park,texas,33.9533237,-98.5247211,6.0,1.91,https://datanovax.com/pioneer-park-dfw-alternative-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/datanovax-pioneer-park/,Small,P1,False,5,47304.0
Skybox PowerCampus Texas DC2,texas,33.875684,-98.439455,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc2/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC8,texas,33.867833,-98.4416,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc8/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC7,texas,33.867818,-98.443638,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc7/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC3,texas,33.875715,-98.437198,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc3/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas,texas,33.870146,-98.43933,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC1,texas,33.875652,-98.441674,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc1/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC6,texas,33.872707,-98.437173,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc6/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC4,texas,33.872676,-98.44168,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc4/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC5,texas,33.872722,-98.439427,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc5/,Hyperscale,P3,False,1,394200.0
Skybox PowerCampus Texas DC9,texas,33.867804,-98.439633,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc9/,Hyperscale,P3,False,1,394200.0
Cipher Barber Lake,texas,32.39836459917237,-100.9152609828144,500.0,1.22,https://www.ciphermining.com/sites#barber-lake?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/colorado-city/cipher-barber-lake/,Hyperscale,P1,False,5,3942000.0
Cipher Black Pearl,texas,31.68868617666143,-103.0696710305582,300.0,1.22,https://www.ciphermining.com/sites#black-pearl?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/kermit/cipher-black-pearl/,Hyperscale,P1,False,5,2365200.0
Project Dorothy 1,texas,34.39229078649425,-101.3175910195598,100.0,1.22,https://www.solunacomputing.com/projects/project-dorothy/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-dorothy-i/,Hyperscale,P1,False,5,788400.0
Project Dorothy 2,texas,34.39466990669066,-101.3185438101213,48.0,1.22,https://www.solunacomputing.com/projects/project-dorothy/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-dorothy-2/,Hyperscale,P1,False,5,378432.0
Cipher Alborz,texas,34.7867144,-102.0738511,40.0,1.22,https://www.ciphermining.com/sites#alborz?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/cipher-alborz/,Hyperscale,P1,False,5,315360.0
Project Dorothy 3,texas,34.3974588,-101.319799,300.0,1.22,https://www.solunacomputing.com/projects/project-dorothy/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-dorothy-3/,Hyperscale,P1,False,5,2365200.0
Duos Edge AI - Pampa,texas,35.48545803608185,-101.0440170288363,50.0,1.22,https://duosedge.ai/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-pampa/,Hyperscale,P1,False,5,394200.0
Duos Edge AI - Amarillo,texas,35.2050888,-101.8391723,1.0,1.91,https://duosedge.ai/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-amarillo/,Small,P4,False,1,7884.0
Project Matador Campus,texas,35.288901,-101.575034,11000.0,1.22,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-campus/,Hyperscale,P1,False,5,86724000.0
Duos Edge AI - Hereford EDC,texas,34.83733,-102.4067377,1.0,1.91,https://duosedge.ai/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-hereford-edc/,Small,P4,False,1,7884.0
Project Dorothy Campus,texas,34.3956152825611,-101.3166213557576,1.0,1.91,https://www.solunacomputing.com/projects/project-dorothy/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-dorothy-campus/,Small,P4,False,1,7884.0
Duos Edge AI - Amarillo EDC,texas,35.1482831,-101.9043889,1.0,1.91,https://duosedge.ai/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/duos-edge-ai-amarillo-edc/,Small,P4,False,1,7884.0
Project Matador D1,texas,35.285828,-101.60094,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d1/,Small,P4,False,1,7884.0
Project Matador D5,texas,35.288739,-101.589011,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d5/,Small,P4,False,1,7884.0
Project Matador D7,texas,35.306863,-101.526688,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d7/,Small,P4,False,1,7884.0
Project Matador D4,texas,35.284958,-101.558668,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d4/,Small,P4,False,1,7884.0
Project Matador D6,texas,35.281826,-101.614929,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d6/,Small,P4,False,1,7884.0
Project Matador D3,texas,35.280013,-101.579082,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d3/,Small,P4,False,1,7884.0
Project Matador D2,texas,35.275705,-101.596066,1.0,1.91,https://fermiamerica.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/amarillo/project-matador-d2/,Small,P4,False,1,7884.0
Fort Stockton Clean Campus,texas,30.904473,-102.9177867,325.0,1.22,https://lancium.com/fortstockton/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/fort-stockton/fort-stockton-clean-campus/,Hyperscale,P1,False,5,2562300.0
Project Horizon,texas,30.96246152888395,-102.8452718988922,2000.0,1.22,https://poolside.ai/blog/announcing-project-horizon?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/fort-stockton/project-horizon/,Hyperscale,P1,False,5,15768000.0
7500 Metro Center Drive (AUS11),texas,30.2121794,-97.6957746,4.2,1.91,,https://www.datacentermap.com/usa/texas/austin/7500-metro-center-drive/,Small,P1,False,5,33112.8
Data Foundry - Texas 1,texas,30.1988958,-97.7137948,24.0,1.68,https://www.datafoundry.com/data-centers/texas-1?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/data-foundry-texas1/,Midsize/Colo,P1,False,5,189216.0
Data Foundry - Texas 2,texas,30.1995831,-97.7130732,36.0,1.22,https://www.datafoundry.com/data-centers/texas-2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/data-foundry-texas-2/,Hyperscale,P1,False,5,283824.0
Element Critical Austin One,texas,30.3427965,-97.6962447,5.0,1.91,https://elementcritical.com/data-centers/austin-one/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/element-critical-austin-one/,Small,P1,False,5,39420.0
Thin-nology Data Center,texas,30.4211334,-97.5916025,2.0,1.91,https://thin-nology.com/austin-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/thin-nology/,Small,P1,False,5,15768.0
SDC Austin Campus,texas,30.4879332,-97.646843,84.0,1.22,https://sabeydatacenters.com/locations/austin-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/sdc-austin/,Hyperscale,P1,False,5,662256.0000000001
Data Foundry - Austin 1,texas,30.2154948,-97.6960608,1.0,1.91,https://www.datafoundry.com/data-centers/austin-1?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/data-foundry/,Small,P4,False,1,7884.0
Cogent Data Center - Austin,texas,30.20917369999999,-97.6980575,6.0,1.91,https://www.cogentco.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/cogent-data-center-austin/,Small,P1,False,5,47304.0
LightEdge - Austin II,texas,30.200169,-97.70627,1.0,1.91,https://www.lightedge.com/colocation-services/austin-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/onramp-austin-ii/,Small,P4,False,1,7884.0
Data Foundry - The Data Ranch,texas,30.1993765,-97.7135692,60.0,1.22,https://www.datafoundry.com/data-centers/data-ranch/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/data-foundry-the-data-ranch/,Hyperscale,P1,False,5,473040.0
Data Canopy - Austin Waller,texas,30.2635804,-97.7303162,2.0,1.91,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/hostway-austin-waller/,Small,P1,False,5,15768.0
LightEdge - Austin I,texas,30.213866,-97.711558,1.0,1.91,https://www.lightedge.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/onramp-access/,Small,P4,False,1,7884.0
Connect Temple,texas,31.126016,-97.3580386,5.0,1.91,https://connectdatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/connect-temple/,Small,P1,False,5,39420.0
Skybox Round Rock,texas,30.54249631907447,-97.64518092008592,75.0,1.22,https://skyboxdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/skybox-round-rock/,Hyperscale,P1,False,5,591300.0
Skybox Austin,texas,30.48179697804063,-97.62416503431405,30.0,1.22,https://skyboxdatacenters.com/locations/austin-i?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/skybox-austin/,Hyperscale,P1,False,5,236520.0
Blueprint Georgetown DC,texas,30.5846576,-97.6748248,25.0,1.68,https://www.blueprint-dc.com/#Projects?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/blueprint-georgetown-dc/,Midsize/Colo,P1,False,5,197100.0
LOGIX Austin,texas,30.261003,-97.722101,1.0,1.91,https://logix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/alpheus-austin/,Small,P4,False,1,7884.0
Riot Patforms Rockdale,texas,30.57439586542036,-97.08070354716374,700.0,1.22,https://www.riotplatforms.com/bitcoin-mining/rockdale/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/riot-patforms-rockdale/,Hyperscale,P1,False,5,5518800.0
Rowan Temple,texas,31.06304609728878,-97.29499709323464,300.0,1.22,https://www.rowantemple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/rowan-temple/,Hyperscale,P1,False,5,2365200.0
Blueprint Taylor DC,texas,30.5673396,-97.3876019,60.0,1.22,https://www.blueprint-dc.com/#Projects?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/blueprint-taylor-dc/,Hyperscale,P1,False,5,473040.0
Skybox PowerCampus Austin,texas,30.5394687,-97.5214722,600.0,1.22,https://skyboxdatacenters.com/locations/powercampus-austin?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/skybox-powercampus-austin/,Hyperscale,P1,False,5,4730400.0
Core Scientific Austin,texas,30.2693316,-97.6659928,16.0,1.68,https://corescientific.com/infrastructure-footprint/?location=texas_austin#infrastructure-footprint&utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/core-scientific-austin/,Midsize/Colo,P1,False,5,126144.0
Colovore Hutto,texas,30.54293839999999,-97.5699419,20.0,1.14,https://www.colovore.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/colovore-hutto/,AI Specialized,P3,False,1,157680.0
Rowan Moriah Campus,texas,31.058023,-97.297899,300.0,1.22,https://rowan.digital/portfolio/moriah/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/rowan-moriah-campus/,Hyperscale,P1,False,5,2365200.0
SDC Austin - Building B,texas,30.49022044034399,-97.64737808798202,54.0,1.22,https://sabeydatacenters.com/locations/austin-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/sdc-austin-building-2/,Hyperscale,P1,False,5,425736.0
Project Hutto,texas,30.55407462321026,-97.55819683906942,70.0,1.22,https://www.zydecodevelopment.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-hutto/,Hyperscale,P1,False,5,551880.0
3911 County Road 305,texas,30.8213738,-97.6368842,200.0,1.22,,https://www.datacentermap.com/usa/texas/austin/3911-county-road-305/,Hyperscale,P1,False,5,1576800.0
SDC San Marcos,texas,29.80049409875798,-97.97416723652093,20.0,1.14,https://sabeydatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/sdc-san-marcos/,AI Specialized,P3,False,1,157680.0
Tract Uhland,texas,29.92231422955209,-97.76113795217798,1.0,1.91,https://www.tract.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/tract-uhland/,Small,P4,False,1,7884.0
6682 Farm to Market 535,texas,30.152174,-97.550686,1.0,1.91,https://www.edgeconnex.com/locations/americas/austin-texas/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/6682-farm-to-market-535/,Small,P4,False,1,7884.0
Prime Austin,texas,29.9243256,-97.7543218,1.0,1.91,https://primedatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/prime-austin/,Small,P4,False,1,7884.0
GTT Austin Data Center,texas,30.3534813,-97.7988494,1.0,1.91,https://www.gtt.net/us-en/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/one-source-austin/,Small,P4,False,1,7884.0
SDC Austin - Building A,texas,30.4878633,-97.6469232,50.0,1.22,https://sabeydatacenters.com/locations/austin-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/sdc-austin-building-1/,Hyperscale,P3,False,1,394200.0
904 Francis Harris Lane,texas,29.7899287,-97.9956453,1.0,1.91,,https://www.datacentermap.com/usa/texas/austin/904-francis-harris-lane/,Small,P4,False,1,7884.0
Data Canopy - Austin Trade Center,texas,30.209745,-97.716252,1.0,1.91,https://datacanopy.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/hostway-austin-trade-center/,Small,P4,False,1,7884.0
Bitdeer Texas,texas,30.56611915480493,-97.07123896608356,563.0,1.22,https://www.bitdeer.com/datacenter?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/bitdeer-rockdale-texas/,Hyperscale,P1,False,5,4438692.0
Project Comal Campus,texas,30.547086,-97.445098,360.0,1.22,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-campus/,Hyperscale,P1,False,5,2838240.0
Project Comal - Bldg 4,texas,30.545236,-97.447004,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-4/,Small,P4,False,1,7884.0
Project Comal - Bldg 3,texas,30.548396,-97.443508,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-3/,Small,P4,False,1,7884.0
Project Comal - Bldg 2,texas,30.548532,-97.44485,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-2/,Small,P4,False,1,7884.0
Project Comal - Bldg 1,texas,30.548729,-97.446448,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-1/,Small,P4,False,1,7884.0
Project Comal - Bldg 6,texas,30.544926,-97.444043,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-6/,Small,P4,False,1,7884.0
Project Comal - Bldg 5,texas,30.545009,-97.445419,1.0,1.91,https://kdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/project-comal-bldg-5/,Small,P4,False,1,7884.0
Bestline Communications,texas,30.3083484,-97.8289858,1.0,1.91,https://www.bestline.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/bestline-communications/,Small,P4,False,1,7884.0
Netrality - 1301 Fannin,texas,29.754176,-95.36582,26.0,1.68,,https://www.datacentermap.com/usa/texas/houston/1301-fannin/,Midsize/Colo,P1,False,5,204984.00000000003
TRG Houston One HOU1,texas,30.066303,-95.4592146,24.0,1.5,,https://www.datacentermap.com/usa/texas/houston/trg-houston-one/,Midsize/Colo,P1,False,5,189216.0
TRG Houston Two HOU2,texas,30.0674298,-95.4597146,24.0,1.68,,https://www.datacentermap.com/usa/texas/houston/trg-houston-hou2/,Midsize/Colo,P1,False,5,189216.0
TRG Houston Campus,texas,30.066441,-95.4590172,30.0,1.22,,https://www.datacentermap.com/usa/texas/houston/trg-houston-campus/,Hyperscale,P1,False,5,236520.0
12235 North Fwy (IAH14),texas,29.9444803,-95.4166586,6.2,1.91,,https://www.datacentermap.com/usa/texas/houston/12235-north-fwy-iah14/,Small,P1,False,5,48880.8
12061 North Freeway (IAH11),texas,29.9431676,-95.4168461,3.3,1.91,,https://www.datacentermap.com/usa/texas/houston/digital-realty-houston/,Small,P1,False,5,26017.199999999997
12231 North Fwy (IAH13),texas,29.9426314,-95.4164759,3.3,1.91,,https://www.datacentermap.com/usa/texas/houston/12231-north-fwy-iah13/,Small,P1,False,5,26017.199999999997
Skybox Houston One,texas,29.802159,-95.7540218,26.0,1.68,https://skyboxdatacenters.com/locations/skybox-houston?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/skybox-houston-one/,Midsize/Colo,P1,False,5,204984.00000000003
12001 North Fwy (IAH10),texas,29.9416577,-95.4172734,1.0,1.91,,https://www.datacentermap.com/usa/texas/houston/12001-north-fwy-iah10/,Small,P4,False,1,7884.0
Data Foundry - Houston 2,texas,29.9452184,-95.4242767,60.0,1.22,https://www.datafoundry.com/data-centers/houston-2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/houston-2/,Hyperscale,P1,False,5,473040.0
